Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,League,Season,Week
16/09/2024,Antalyaspor,Ad. Demirspor,2,1,0.0,0.0,Süper Lig,2024-2025,2
16/12/2024,Ad. Demirspor,Besiktas,2,1,2.0,0.0,Süper Lig,2024-2025,2
16/12/2024,Galatasaray,Trabzonspor,4,3,2.0,1.0,Süper Lig,2024-2025,3
17/01/2025,Hatayspor,Galatasaray,1,1,1.0,0.0,Süper Lig,2024-2025,3
17/02/2025,Rizespor,Galatasaray,1,2,0.0,0.0,Süper Lig,2024-2025,3
17/05/2025,Ad. Demirspor,Hatayspor,0,5,0.0,3.0,Süper Lig,2024-2025,3
17/08/2024,Kayserispor,Sivasspor,1,2,1.0,1.0,Süper Lig,2024-2025,3
17/08/2024,Ad. Demirspor,Rizespor,1,2,0.0,1.0,Süper Lig,2024-2025,3
17/08/2024,Goztep,Fenerbahce,2,2,0.0,2.0,Süper Lig,2024-2025,3
17/09/2024,Galatasaray,Gaziantep,3,1,2.0,0.0,Süper Lig,2024-2025,3
18/01/2025,Buyuksehyr,Rizespor,2,0,1.0,0.0,Süper Lig,2024-2025,3
18/01/2025,Gaziantep,Bodrumspor,0,0,0.0,0.0,Süper Lig,2024-2025,3
18/01/2025,Besiktas,Samsunspor,0,0,0.0,0.0,Süper Lig,2024-2025,3
18/04/2025,Galatasaray,Bodrumspor,2,0,1.0,0.0,Süper Lig,2024-2025,3
18/04/2025,Hatayspor,Konyaspor,2,3,2.0,1.0,Süper Lig,2024-2025,3
18/05/2025,Alanyaspor,Besiktas,1,1,1.0,0.0,Süper Lig,2024-2025,3
18/05/2025,Antalyaspor,Gaziantep,0,0,0.0,0.0,Süper Lig,2024-2025,3
18/05/2025,Bodrumspor,Trabzonspor,1,1,1.0,0.0,Süper Lig,2024-2025,3
18/05/2025,Fenerbahce,Eyupspor,2,1,1.0,0.0,Süper Lig,2024-2025,3
18/05/2025,Galatasaray,Kayserispor,3,0,2.0,0.0,Süper Lig,2024-2025,3
18/05/2025,Kasimpasa,Buyuksehyr,2,3,1.0,1.0,Süper Lig,2024-2025,3
18/05/2025,Rizespor,Goztep,6,3,2.0,2.0,Süper Lig,2024-2025,3
18/05/2025,Samsunspor,Sivasspor,1,0,1.0,0.0,Süper Lig,2024-2025,3
18/08/2024,Buyuksehyr,Alanyaspor,4,2,1.0,2.0,Süper Lig,2024-2025,3
18/08/2024,Besiktas,Antalyaspor,4,2,2.0,1.0,Süper Lig,2024-2025,3
18/08/2024,Gaziantep,Samsunspor,0,1,0.0,1.0,Süper Lig,2024-2025,3
18/09/2024,Samsunspor,Buyuksehyr,2,0,0.0,0.0,Süper Lig,2024-2025,3
19/01/2025,Goztep,Antalyaspor,1,0,1.0,0.0,Süper Lig,2024-2025,3
19/01/2025,Konyaspor,Kasimpasa,3,3,1.0,0.0,Süper Lig,2024-2025,3
19/01/2025,Ad. Demirspor,Fenerbahce,0,4,0.0,0.0,Süper Lig,2024-2025,3
19/01/2025,Eyupspor,Alanyaspor,3,0,1.0,0.0,Süper Lig,2024-2025,3
19/04/2025,Kasimpasa,Sivasspor,3,1,2.0,0.0,Süper Lig,2024-2025,3
19/04/2025,Ad. Demirspor,Trabzonspor,0,1,0.0,1.0,Süper Lig,2024-2025,3
19/04/2025,Goztep,Besiktas,1,1,0.0,1.0,Süper Lig,2024-2025,3
19/08/2024,Eyupspor,Bodrumspor,4,1,0.0,1.0,Süper Lig,2024-2025,3
19/08/2024,Hatayspor,Kasimpasa,1,1,1.0,0.0,Süper Lig,2024-2025,3
19/09/2024,Trabzonspor,Kayserispor,2,2,0.0,1.0,Süper Lig,2024-2025,3
19/10/2024,Kayserispor,Gaziantep,2,2,1.0,2.0,Süper Lig,2024-2025,3
19/10/2024,Trabzonspor,Buyuksehyr,1,0,0.0,0.0,Süper Lig,2024-2025,3
19/10/2024,Antalyaspor,Galatasaray,0,3,0.0,1.0,Süper Lig,2024-2025,3
19/10/2024,Eyupspor,Goztep,1,0,1.0,0.0,Süper Lig,2024-2025,3
20/01/2025,Trabzonspor,Sivasspor,4,0,3.0,0.0,Süper Lig,2024-2025,3
20/04/2025,Buyuksehyr,Gaziantep,2,1,2.0,1.0,Süper Lig,2024-2025,3
20/04/2025,Rizespor,Eyupspor,1,0,0.0,0.0,Süper Lig,2024-2025,3
20/04/2025,Fenerbahce,Kayserispor,3,3,1.0,1.0,Süper Lig,2024-2025,3
20/09/2024,Hatayspor,Bodrumspor,0,1,0.0,1.0,Süper Lig,2024-2025,3
20/10/2024,Sivasspor,Hatayspor,3,2,1.0,1.0,Süper Lig,2024-2025,3
20/10/2024,Besiktas,Konyaspor,2,0,2.0,0.0,Süper Lig,2024-2025,3
20/10/2024,Alanyaspor,Kasimpasa,1,2,0.0,2.0,Süper Lig,2024-2025,3
20/10/2024,Samsunspor,Fenerbahce,2,2,0.0,1.0,Süper Lig,2024-2025,3
20/12/2024,Eyupspor,Fenerbahce,1,1,1.0,1.0,Süper Lig,2024-2025,3
21/02/2025,Bodrumspor,Hatayspor,1,0,1.0,0.0,Süper Lig,2024-2025,3
21/02/2025,Eyupspor,Besiktas,1,3,1.0,2.0,Süper Lig,2024-2025,3
21/04/2025,Alanyaspor,Samsunspor,1,0,1.0,0.0,Süper Lig,2024-2025,3
21/09/2024,Konyaspor,Sivasspor,0,0,0.0,0.0,Süper Lig,2024-2025,3
21/09/2024,Fenerbahce,Galatasaray,1,3,0.0,2.0,Süper Lig,2024-2025,3
21/10/2024,Bodrumspor,Rizespor,0,1,0.0,0.0,Süper Lig,2024-2025,3
21/12/2024,Sivasspor,Samsunspor,0,0,0.0,0.0,Süper Lig,2024-2025,3
21/12/2024,Besiktas,Alanyaspor,1,1,1.0,1.0,Süper Lig,2024-2025,3
22/02/2025,Sivasspor,Konyaspor,1,1,1.0,1.0,Süper Lig,2024-2025,3
22/02/2025,Antalyaspor,Kasimpasa,2,1,2.0,0.0,Süper Lig,2024-2025,3
22/02/2025,Samsunspor,Rizespor,2,3,2.0,0.0,Süper Lig,2024-2025,3
22/09/2024,Kasimpasa,Antalyaspor,0,0,0.0,0.0,Süper Lig,2024-2025,3
22/09/2024,Rizespor,Samsunspor,0,1,0.0,0.0,Süper Lig,2024-2025,3
22/09/2024,Ad. Demirspor,Alanyaspor,0,2,0.0,2.0,Süper Lig,2024-2025,3
22/09/2024,Besiktas,Eyupspor,2,1,1.0,0.0,Süper Lig,2024-2025,3
22/12/2024,Gaziantep,Antalyaspor,2,0,1.0,0.0,Süper Lig,2024-2025,3
22/12/2024,Goztep,Rizespor,3,0,1.0,0.0,Süper Lig,2024-2025,3
22/12/2024,Kayserispor,Galatasaray,1,5,1.0,2.0,Süper Lig,2024-2025,3
22/12/2024,Trabzonspor,Bodrumspor,1,0,0.0,0.0,Süper Lig,2024-2025,3
23/02/2025,Kayserispor,Goztep,1,0,1.0,0.0,Süper Lig,2024-2025,3
23/02/2025,Alanyaspor,Ad. Demirspor,3,2,0.0,2.0,Süper Lig,2024-2025,3
23/02/2025,Trabzonspor,Gaziantep,3,2,2.0,0.0,Süper Lig,2024-2025,3
23/08/2024,Alanyaspor,Goztep,1,1,0.0,1.0,Süper Lig,2024-2025,3
23/09/2024,Gaziantep,Trabzonspor,0,0,0.0,0.0,Süper Lig,2024-2025,3
23/09/2024,Goztep,Kayserispor,3,0,2.0,0.0,Süper Lig,2024-2025,3
23/11/2024,Eyupspor,Rizespor,1,2,1.0,0.0,Süper Lig,2024-2025,3
23/11/2024,Gaziantep,Buyuksehyr,3,0,2.0,0.0,Süper Lig,2024-2025,3
23/11/2024,Kayserispor,Fenerbahce,2,6,1.0,3.0,Süper Lig,2024-2025,3
23/11/2024,Bodrumspor,Galatasaray,0,1,0.0,0.0,Süper Lig,2024-2025,3
23/12/2024,Buyuksehyr,Kasimpasa,2,2,2.0,1.0,Süper Lig,2024-2025,3
23/12/2024,Hatayspor,Ad. Demirspor,1,3,1.0,0.0,Süper Lig,2024-2025,3
24/01/2025,Samsunspor,Gaziantep,2,1,1.0,0.0,Süper Lig,2024-2025,3
24/02/2025,Galatasaray,Fenerbahce,0,0,0.0,0.0,Süper Lig,2024-2025,3
24/05/2025,Eyupspor,Antalyaspor,2,1,2.0,0.0,Süper Lig,2024-2025,3
24/05/2025,Gaziantep,Kasimpasa,2,2,2.0,0.0,Süper Lig,2024-2025,3
24/05/2025,Goztep,Galatasaray,0,2,0.0,0.0,Süper Lig,2024-2025,3
24/08/2024,Sivasspor,Eyupspor,0,1,0.0,1.0,Süper Lig,2024-2025,3
24/08/2024,Bodrumspor,Konyaspor,3,1,2.0,1.0,Süper Lig,2024-2025,3
24/11/2024,Sivasspor,Kasimpasa,0,0,0.0,0.0,Süper Lig,2024-2025,3
24/11/2024,Konyaspor,Hatayspor,1,1,1.0,0.0,Süper Lig,2024-2025,3
24/11/2024,Samsunspor,Alanyaspor,1,1,1.0,0.0,Süper Lig,2024-2025,4
24/11/2024,Besiktas,Goztep,2,4,2.0,2.0,Süper Lig,2024-2025,4
25/01/2025,Sivasspor,Kayserispor,5,2,3.0,0.0,Süper Lig,2024-2025,4
25/01/2025,Alanyaspor,Buyuksehyr,5,4,2.0,2.0,Süper Lig,2024-2025,4
25/01/2025,Galatasaray,Konyaspor,1,0,1.0,0.0,Süper Lig,2024-2025,4
25/04/2025,Besiktas,Hatayspor,5,1,1.0,1.0,Süper Lig,2024-2025,4
25/05/2025,Besiktas,Rizespor,1,2,0.0,0.0,Süper Lig,2024-2025,4
25/05/2025,Buyuksehyr,Ad. Demirspor,2,3,2.0,1.0,Süper Lig,2024-2025,4
25/05/2025,Kayserispor,Bodrumspor,1,1,0.0,1.0,Süper Lig,2024-2025,4
25/05/2025,Konyaspor,Alanyaspor,1,2,0.0,2.0,Süper Lig,2024-2025,4
25/05/2025,Trabzonspor,Samsunspor,2,2,0.0,1.0,Süper Lig,2024-2025,4
25/08/2024,Kasimpasa,Ad. Demirspor,2,2,1.0,0.0,Süper Lig,2024-2025,4
25/08/2024,Antalyaspor,Hatayspor,3,2,0.0,2.0,Süper Lig,2024-2025,4
25/08/2024,Rizespor,Fenerbahce,0,5,0.0,1.0,Süper Lig,2024-2025,4
25/10/2024,Ad. Demirspor,Sivasspor,2,4,2.0,1.0,Süper Lig,2024-2025,4
25/11/2024,Trabzonspor,Ad. Demirspor,5,0,1.0,0.0,Süper Lig,2024-2025,4
26/01/2025,Rizespor,Ad. Demirspor,3,2,1.0,0.0,Süper Lig,2024-2025,4
26/01/2025,Antalyaspor,Besiktas,1,1,0.0,0.0,Süper Lig,2024-2025,4
26/01/2025,Bodrumspor,Eyupspor,0,1,0.0,1.0,Süper Lig,2024-2025,4
26/01/2025,Fenerbahce,Goztep,3,2,0.0,1.0,Süper Lig,2024-2025,4
26/04/2025,Sivasspor,Antalyaspor,2,0,0.0,0.0,Süper Lig,2024-2025,4
26/04/2025,Bodrumspor,Samsunspor,1,2,1.0,2.0,Süper Lig,2024-2025,4
26/04/2025,Gaziantep,Fenerbahce,1,3,1.0,0.0,Süper Lig,2024-2025,4
26/05/2025,Hatayspor,Fenerbahce,4,2,1.0,1.0,Süper Lig,2024-2025,4
26/10/2024,Hatayspor,Kayserispor,0,1,0.0,0.0,Süper Lig,2024-2025,4
26/10/2024,Kasimpasa,Samsunspor,1,4,1.0,0.0,Süper Lig,2024-2025,4
26/10/2024,Goztep,Trabzonspor,2,1,0.0,0.0,Süper Lig,2024-2025,4
27/01/2025,Kasimpasa,Hatayspor,5,4,2.0,3.0,Süper Lig,2024-2025,4
27/04/2025,Konyaspor,Ad. Demirspor,3,1,0.0,1.0,Süper Lig,2024-2025,4
27/04/2025,Trabzonspor,Alanyaspor,4,3,4.0,2.0,Süper Lig,2024-2025,4
27/04/2025,Eyupspor,Galatasaray,1,5,0.0,1.0,Süper Lig,2024-2025,4
27/04/2025,Kayserispor,Rizespor,1,0,1.0,0.0,Süper Lig,2024-2025,4
27/09/2024,Sivasspor,Buyuksehyr,1,2,0.0,1.0,Süper Lig,2024-2025,4
27/10/2024,Gaziantep,Konyaspor,3,1,1.0,1.0,Süper Lig,2024-2025,4
27/10/2024,Alanyaspor,Antalyaspor,1,2,1.0,0.0,Süper Lig,2024-2025,4
27/10/2024,Fenerbahce,Bodrumspor,2,0,1.0,0.0,Süper Lig,2024-2025,4
28/03/2025,Antalyaspor,Alanyaspor,2,1,1.0,1.0,Süper Lig,2024-2025,4
28/03/2025,Kayserispor,Hatayspor,5,0,2.0,0.0,Süper Lig,2024-2025,4
28/03/2025,Bodrumspor,Fenerbahce,2,4,1.0,4.0,Süper Lig,2024-2025,4
28/03/2025,Konyaspor,Gaziantep,1,0,0.0,0.0,Süper Lig,2024-2025,4
28/04/2025,Goztep,Buyuksehyr,4,1,2.0,0.0,Süper Lig,2024-2025,4
28/09/2024,Samsunspor,Goztep,4,3,1.0,2.0,Süper Lig,2024-2025,4
28/09/2024,Alanyaspor,Rizespor,1,0,1.0,0.0,Süper Lig,2024-2025,4
28/09/2024,Galatasaray,Kasimpasa,3,3,3.0,1.0,Süper Lig,2024-2025,4
28/10/2024,Buyuksehyr,Eyupspor,1,1,0.0,1.0,Süper Lig,2024-2025,4
28/10/2024,Galatasaray,Besiktas,2,1,1.0,0.0,Süper Lig,2024-2025,4
29/03/2025,Sivasspor,Ad. Demirspor,5,1,2.0,1.0,Süper Lig,2024-2025,4
29/03/2025,Samsunspor,Kasimpasa,0,2,0.0,0.0,Süper Lig,2024-2025,4
29/03/2025,Trabzonspor,Goztep,1,1,1.0,1.0,Süper Lig,2024-2025,4
29/03/2025,Besiktas,Galatasaray,2,1,1.0,1.0,Süper Lig,2024-2025,4
29/09/2024,Eyupspor,Gaziantep,3,2,1.0,1.0,Süper Lig,2024-2025,4
29/09/2024,Trabzonspor,Konyaspor,3,2,2.0,1.0,Süper Lig,2024-2025,4
29/09/2024,Antalyaspor,Fenerbahce,0,2,0.0,0.0,Süper Lig,2024-2025,4
29/09/2024,Bodrumspor,Ad. Demirspor,3,1,1.0,0.0,Süper Lig,2024-2025,4
29/11/2024,Antalyaspor,Sivasspor,2,1,1.0,1.0,Süper Lig,2024-2025,4
30/05/2025,Antalyaspor,Trabzonspor,0,2,0.0,0.0,Süper Lig,2024-2025,4
30/05/2025,Galatasaray,Buyuksehyr,2,0,1.0,0.0,Süper Lig,2024-2025,4
30/05/2025,Kasimpasa,Goztep,1,2,0.0,1.0,Süper Lig,2024-2025,4
30/08/2024,Fenerbahce,Alanyaspor,3,0,1.0,0.0,Süper Lig,2024-2025,4
30/09/2024,Kayserispor,Besiktas,0,3,0.0,0.0,Süper Lig,2024-2025,4
30/11/2024,Samsunspor,Bodrumspor,4,0,1.0,0.0,Süper Lig,2024-2025,4
30/11/2024,Ad. Demirspor,Konyaspor,0,1,0.0,0.0,Süper Lig,2024-2025,4
30/11/2024,Alanyaspor,Trabzonspor,2,1,1.0,1.0,Süper Lig,2024-2025,4
30/11/2024,Buyuksehyr,Goztep,4,1,4.0,0.0,Süper Lig,2024-2025,4
31/01/2025,Eyupspor,Sivasspor,1,0,0.0,0.0,Süper Lig,2024-2025,4
31/01/2025,Konyaspor,Bodrumspor,3,1,2.0,0.0,Süper Lig,2024-2025,4
31/03/2025,Eyupspor,Buyuksehyr,1,3,1.0,1.0,Süper Lig,2024-2025,4
31/05/2025,Fenerbahce,Konyaspor,2,1,0.0,1.0,Süper Lig,2024-2025,4
31/05/2025,Rizespor,Hatayspor,5,2,1.0,0.0,Süper Lig,2024-2025,4
31/05/2025,Ad. Demirspor,Gaziantep,2,2,2.0,1.0,Süper Lig,2024-2025,4
31/05/2025,Alanyaspor,Sivasspor,2,0,1.0,0.0,Süper Lig,2024-2025,4
31/08/2024,Konyaspor,Kayserispor,0,0,0.0,0.0,Süper Lig,2024-2025,4
31/08/2024,Rizespor,Kasimpasa,0,1,0.0,1.0,Süper Lig,2024-2025,4
31/08/2024,Ad. Demirspor,Galatasaray,1,5,0.0,4.0,Süper Lig,2024-2025,4
31/08/2024,Goztep,Bodrumspor,2,0,2.0,0.0,Süper Lig,2024-2025,4
01/02/2025,Dundee,Hearts,0,6,0.0,2.0,İskoçya,2024-2025,1
01/02/2025,Hibernian,Aberdeen,2,0,1.0,0.0,İskoçya,2024-2025,1
01/02/2025,St Mirren,St Johnstone,0,1,0.0,0.0,İskoçya,2024-2025,1
01/02/2025,Kilmarnock,Dundee United,1,0,0.0,0.0,İskoçya,2024-2025,1
01/03/2025,Dundee,St Johnstone,1,1,1.0,1.0,İskoçya,2024-2025,1
01/03/2025,Rangers,Motherwell,1,2,0.0,2.0,İskoçya,2024-2025,1
01/03/2025,Ross County,Kilmarnock,1,0,1.0,0.0,İskoçya,2024-2025,1
01/03/2025,St Mirren,Celtic,2,5,1.0,2.0,İskoçya,2024-2025,1
01/09/2024,Celtic,Rangers,3,0,2.0,0.0,İskoçya,2024-2025,1
01/09/2024,Hearts,Dundee United,0,1,0.0,0.0,İskoçya,2024-2025,1
01/09/2024,Kilmarnock,Hibernian,1,1,0.0,0.0,İskoçya,2024-2025,1
01/12/2024,St Johnstone,Rangers,0,1,0.0,0.0,İskoçya,2024-2025,1
01/12/2024,Hearts,Aberdeen,1,1,0.0,1.0,İskoçya,2024-2025,1
02/01/2025,Aberdeen,Ross County,1,2,1.0,1.0,İskoçya,2024-2025,1
02/01/2025,Hearts,Motherwell,1,0,1.0,0.0,İskoçya,2024-2025,1
02/01/2025,Kilmarnock,St Mirren,2,0,1.0,0.0,İskoçya,2024-2025,1
02/01/2025,Rangers,Celtic,3,0,1.0,0.0,İskoçya,2024-2025,1
02/01/2025,St Johnstone,Hibernian,1,1,1.0,0.0,İskoçya,2024-2025,1
02/01/2025,Dundee,Dundee United,1,2,0.0,0.0,İskoçya,2024-2025,1
02/02/2025,Motherwell,Celtic,1,3,1.0,2.0,İskoçya,2024-2025,1
02/02/2025,Rangers,Ross County,4,0,3.0,0.0,İskoçya,2024-2025,1
02/03/2025,Hibernian,Hearts,2,1,1.0,1.0,İskoçya,2024-2025,1
02/03/2025,Aberdeen,Dundee United,2,2,0.0,2.0,İskoçya,2024-2025,1
02/11/2024,St Johnstone,Hearts,1,2,0.0,1.0,İskoçya,2024-2025,1
02/11/2024,St Mirren,Ross County,0,0,0.0,0.0,İskoçya,2024-2025,1
03/05/2025,Dundee,Motherwell,1,2,1.0,0.0,İskoçya,2024-2025,1
03/05/2025,Hibernian,Dundee United,3,1,2.0,0.0,İskoçya,2024-2025,1
03/05/2025,Ross County,Hearts,1,3,1.0,1.0,İskoçya,2024-2025,1
03/05/2025,St Johnstone,Kilmarnock,0,2,0.0,1.0,İskoçya,2024-2025,1
03/05/2025,St Mirren,Aberdeen,1,0,0.0,0.0,İskoçya,2024-2025,1
03/08/2024,Hearts,Rangers,0,0,0.0,0.0,İskoçya,2024-2025,1
03/08/2024,Motherwell,Ross County,0,0,0.0,0.0,İskoçya,2024-2025,1
03/11/2024,Dundee,Kilmarnock,3,2,1.0,2.0,İskoçya,2024-2025,1
03/11/2024,Hibernian,Dundee United,1,1,1.0,0.0,İskoçya,2024-2025,1
04/05/2025,Rangers,Celtic,1,1,1.0,0.0,İskoçya,2024-2025,1
04/08/2024,Dundee United,Dundee,2,2,2.0,1.0,İskoçya,2024-2025,1
04/08/2024,St Mirren,Hibernian,3,0,0.0,0.0,İskoçya,2024-2025,1
04/08/2024,Celtic,Kilmarnock,4,0,2.0,0.0,İskoçya,2024-2025,1
04/12/2024,Dundee,Motherwell,4,1,1.0,1.0,İskoçya,2024-2025,1
04/12/2024,Rangers,Kilmarnock,6,0,1.0,0.0,İskoçya,2024-2025,1
04/12/2024,Aberdeen,Celtic,0,1,0.0,0.0,İskoçya,2024-2025,1
05/01/2025,Hibernian,Rangers,3,3,1.0,2.0,İskoçya,2024-2025,1
05/01/2025,Motherwell,Aberdeen,2,0,2.0,0.0,İskoçya,2024-2025,1
05/01/2025,Celtic,St Mirren,3,0,2.0,0.0,İskoçya,2024-2025,1
05/01/2025,Dundee United,Hearts,0,1,0.0,0.0,İskoçya,2024-2025,1
05/01/2025,Kilmarnock,Ross County,0,1,0.0,0.0,İskoçya,2024-2025,1
05/01/2025,St Johnstone,Dundee,1,3,0.0,3.0,İskoçya,2024-2025,1
05/02/2025,Celtic,Dundee,6,0,2.0,0.0,İskoçya,2024-2025,1
05/04/2025,Dundee,St Mirren,2,0,1.0,0.0,İskoçya,2024-2025,1
05/04/2025,Kilmarnock,Motherwell,2,0,1.0,0.0,İskoçya,2024-2025,1
05/04/2025,Rangers,Hibernian,0,2,0.0,1.0,İskoçya,2024-2025,1
05/04/2025,Ross County,Aberdeen,0,1,0.0,1.0,İskoçya,2024-2025,1
05/08/2024,St Johnstone,Aberdeen,1,2,0.0,1.0,İskoçya,2024-2025,1
05/10/2024,Dundee,Kilmarnock,2,3,1.0,0.0,İskoçya,2024-2025,1
05/10/2024,Hibernian,Motherwell,1,2,0.0,0.0,İskoçya,2024-2025,1
05/10/2024,St Mirren,Dundee United,0,1,0.0,0.0,İskoçya,2024-2025,1
06/04/2025,St Johnstone,Celtic,1,0,1.0,0.0,İskoçya,2024-2025,1
06/04/2025,Hearts,Dundee United,0,1,0.0,0.0,İskoçya,2024-2025,1
06/10/2024,Ross County,Celtic,1,2,1.0,0.0,İskoçya,2024-2025,1
06/10/2024,Aberdeen,Hearts,3,2,1.0,1.0,İskoçya,2024-2025,1
06/10/2024,Rangers,St Johnstone,2,0,1.0,0.0,İskoçya,2024-2025,1
07/12/2024,Aberdeen,St Johnstone,1,1,0.0,1.0,İskoçya,2024-2025,1
07/12/2024,Celtic,Hibernian,3,0,1.0,0.0,İskoçya,2024-2025,1
07/12/2024,Dundee United,Kilmarnock,1,1,0.0,0.0,İskoçya,2024-2025,1
07/12/2024,Hearts,Dundee,2,0,2.0,0.0,İskoçya,2024-2025,1
07/12/2024,St Mirren,Motherwell,0,1,0.0,0.0,İskoçya,2024-2025,1
08/01/2025,Celtic,Dundee United,2,0,1.0,0.0,İskoçya,2024-2025,1
08/01/2025,Kilmarnock,Motherwell,0,0,0.0,0.0,İskoçya,2024-2025,1
08/12/2024,Ross County,Rangers,0,3,0.0,2.0,İskoçya,2024-2025,1
09/01/2025,Dundee,Rangers,1,1,1.0,1.0,İskoçya,2024-2025,1
09/11/2024,Dundee United,Ross County,3,0,0.0,0.0,İskoçya,2024-2025,1
09/11/2024,Hibernian,St Mirren,1,2,0.0,2.0,İskoçya,2024-2025,1
09/11/2024,Motherwell,St Johnstone,2,1,2.0,0.0,İskoçya,2024-2025,1
09/11/2024,Aberdeen,Dundee,4,1,0.0,0.0,İskoçya,2024-2025,1
10/05/2025,Celtic,Hibernian,3,1,2.0,1.0,İskoçya,2024-2025,1
10/05/2025,Dundee United,St Mirren,0,2,0.0,1.0,İskoçya,2024-2025,1
10/05/2025,Hearts,Motherwell,3,0,1.0,0.0,İskoçya,2024-2025,1
10/05/2025,Kilmarnock,Dundee,3,2,1.0,0.0,İskoçya,2024-2025,1
10/05/2025,St Johnstone,Ross County,2,1,1.0,1.0,İskoçya,2024-2025,1
10/08/2024,Rangers,Motherwell,2,1,2.0,1.0,İskoçya,2024-2025,1
10/08/2024,Ross County,Dundee United,1,1,0.0,0.0,İskoçya,2024-2025,1
10/08/2024,Dundee,Hearts,3,1,3.0,0.0,İskoçya,2024-2025,1
10/11/2024,Kilmarnock,Celtic,0,2,0.0,1.0,İskoçya,2024-2025,1
10/11/2024,Rangers,Hearts,1,0,1.0,0.0,İskoçya,2024-2025,1
11/01/2025,Ross County,Celtic,1,4,0.0,1.0,İskoçya,2024-2025,1
11/01/2025,Hibernian,Motherwell,3,1,2.0,0.0,İskoçya,2024-2025,1
11/01/2025,St Mirren,Dundee United,0,1,0.0,0.0,İskoçya,2024-2025,1
11/05/2025,Rangers,Aberdeen,4,0,0.0,0.0,İskoçya,2024-2025,1
11/08/2024,Hibernian,Celtic,0,2,0.0,2.0,İskoçya,2024-2025,1
11/08/2024,Aberdeen,St Mirren,3,1,1.0,1.0,İskoçya,2024-2025,2
11/08/2024,Kilmarnock,St Johnstone,0,3,0.0,2.0,İskoçya,2024-2025,2
12/01/2025,Aberdeen,Hearts,0,0,0.0,0.0,İskoçya,2024-2025,2
12/01/2025,Rangers,St Johnstone,3,1,3.0,0.0,İskoçya,2024-2025,2
12/04/2025,Celtic,Kilmarnock,5,1,4.0,1.0,İskoçya,2024-2025,2
12/04/2025,Dundee United,St Johnstone,1,0,1.0,0.0,İskoçya,2024-2025,2
12/04/2025,Motherwell,Hearts,0,0,0.0,0.0,İskoçya,2024-2025,2
12/04/2025,St Mirren,Ross County,3,2,1.0,1.0,İskoçya,2024-2025,2
13/04/2025,Aberdeen,Rangers,2,2,2.0,0.0,İskoçya,2024-2025,2
13/04/2025,Hibernian,Dundee,4,0,1.0,0.0,İskoçya,2024-2025,2
14/01/2025,Dundee,Celtic,3,3,1.0,1.0,İskoçya,2024-2025,2
14/05/2025,Dundee,Ross County,1,1,0.0,0.0,İskoçya,2024-2025,2
14/05/2025,Hearts,St Johnstone,2,1,2.0,0.0,İskoçya,2024-2025,2
14/05/2025,Motherwell,Kilmarnock,3,0,0.0,0.0,İskoçya,2024-2025,2
14/05/2025,Rangers,Dundee United,3,1,1.0,1.0,İskoçya,2024-2025,2
14/05/2025,St Mirren,Hibernian,2,2,1.0,2.0,İskoçya,2024-2025,2
14/05/2025,Aberdeen,Celtic,1,5,1.0,2.0,İskoçya,2024-2025,2
14/09/2024,Aberdeen,Motherwell,2,1,1.0,0.0,İskoçya,2024-2025,2
14/09/2024,Celtic,Hearts,2,0,0.0,0.0,İskoçya,2024-2025,2
14/09/2024,Hibernian,St Johnstone,2,0,1.0,0.0,İskoçya,2024-2025,2
14/09/2024,Ross County,Dundee,2,0,2.0,0.0,İskoçya,2024-2025,2
14/09/2024,St Mirren,Kilmarnock,2,2,2.0,1.0,İskoçya,2024-2025,2
14/12/2024,Hibernian,Ross County,3,1,1.0,1.0,İskoçya,2024-2025,2
14/12/2024,Motherwell,Dundee United,4,3,3.0,1.0,İskoçya,2024-2025,2
14/12/2024,St Johnstone,St Mirren,2,3,0.0,1.0,İskoçya,2024-2025,2
15/01/2025,Rangers,Aberdeen,3,0,1.0,0.0,İskoçya,2024-2025,2
15/02/2025,Celtic,Dundee United,3,0,2.0,0.0,İskoçya,2024-2025,2
15/02/2025,Dundee,Aberdeen,1,2,0.0,1.0,İskoçya,2024-2025,2
15/02/2025,Kilmarnock,St Johnstone,3,1,1.0,0.0,İskoçya,2024-2025,2
15/02/2025,Motherwell,Ross County,0,3,0.0,1.0,İskoçya,2024-2025,2
15/03/2025,Hearts,Ross County,2,0,1.0,0.0,İskoçya,2024-2025,2
15/03/2025,Kilmarnock,Hibernian,1,1,0.0,1.0,İskoçya,2024-2025,2
15/03/2025,Motherwell,St Mirren,2,2,1.0,2.0,İskoçya,2024-2025,2
15/03/2025,St Johnstone,Aberdeen,0,0,0.0,0.0,İskoçya,2024-2025,2
15/09/2024,Dundee United,Rangers,0,1,0.0,1.0,İskoçya,2024-2025,2
15/12/2024,Kilmarnock,Hearts,1,0,1.0,0.0,İskoçya,2024-2025,2
16/02/2025,Hearts,Rangers,1,3,0.0,1.0,İskoçya,2024-2025,2
16/02/2025,St Mirren,Hibernian,0,0,0.0,0.0,İskoçya,2024-2025,2
16/03/2025,Celtic,Rangers,2,3,0.0,2.0,İskoçya,2024-2025,2
16/03/2025,Dundee United,Dundee,2,4,1.0,3.0,İskoçya,2024-2025,2
17/05/2025,Celtic,St Mirren,1,1,0.0,0.0,İskoçya,2024-2025,2
